timestamp,loja_id,equipamento_id,temperatura_interna,temperatura_ambiente,corrente,consumo_kw,pressao_succao,pressao_descarga,tempo_ciclo_min,partidas_ult_1h,alarme_ativo,em_degradacao,falha_ativa,falha_24h
2026-01-25 23:15:00,L02,COMP_L02_05,-17.4,28.6,8.7,2.9,21.4,195.8,14,2,0,0,0,0
2026-01-25 23:30:00,L02,COMP_L02_05,-17.6,24.9,8.7,3.0,22.4,209.6,15,1,0,0,0,0
2026-01-25 23:45:00,L02,COMP_L02_05,-15.6,30.0,9.0,2.9,23.3,199.0,14,1,0,0,0,0
2026-01-26 00:00:00,L02,COMP_L02_05,-17.8,26.5,8.2,3.1,22.5,201.0,14,1,0,0,0,0
2026-01-26 00:15:00,L02,COMP_L02_05,-18.0,25.6,7.9,3.0,23.1,203.5,13,2,0,0,0,0
2026-01-26 00:30:00,L02,COMP_L02_05,-17.1,27.5,8.4,3.1,22.8,209.0,13,1,0,0,0,0
2026-01-26 00:45:00,L02,COMP_L02_05,-17.4,27.6,9.3,3.2,23.2,204.1,15,2,0,0,0,0
2026-01-26 01:00:00,L02,COMP_L02_05,-16.3,26.7,8.4,2.8,22.8,202.4,15,1,0,0,0,0
2026-01-26 01:15:00,L02,COMP_L02_05,-17.1,26.1,9.1,3.0,22.7,208.7,14,1,0,0,0,0
2026-01-26 01:30:00,L02,COMP_L02_05,-17.8,23.8,7.7,3.0,23.4,200.7,14,2,0,0,0,0
2026-01-26 01:45:00,L02,COMP_L02_05,-17.6,24.7,8.6,2.9,22.9,208.4,13,1,0,0,0,0
2026-01-26 02:00:00,L02,COMP_L02_05,-17.4,24.3,9.3,3.2,21.7,203.0,15,1,0,0,0,0
2026-01-26 02:15:00,L02,COMP_L02_05,-16.6,26.2,8.6,2.9,23.8,202.9,13,2,0,0,0,0
2026-01-26 02:30:00,L02,COMP_L02_05,-17.4,27.1,8.2,3.0,23.2,211.4,13,2,0,0,0,0
2026-01-26 02:45:00,L02,COMP_L02_05,-18.0,27.9,9.0,2.9,22.3,200.6,14,2,0,0,0,0
2026-01-26 03:00:00,L02,COMP_L02_05,-17.6,26.5,7.6,2.9,22.5,197.9,13,1,0,0,0,0
2026-01-26 03:15:00,L02,COMP_L02_05,-17.1,25.2,8.8,2.7,23.0,203.2,14,2,0,0,0,0
2026-01-26 03:30:00,L02,COMP_L02_05,-16.3,26.7,8.9,2.9,22.9,199.4,13,1,0,0,0,0
2026-01-26 03:45:00,L02,COMP_L02_05,-17.5,27.3,8.3,2.8,24.5,206.2,13,1,0,0,0,0
2026-01-26 04:00:00,L02,COMP_L02_05,-17.1,26.0,8.9,3.2,22.3,208.0,14,2,0,0,0,0
2026-01-26 04:15:00,L02,COMP_L02_05,-17.5,26.4,8.5,3.2,21.7,202.3,15,1,0,0,0,0
2026-01-26 04:30:00,L02,COMP_L02_05,-17.8,28.1,9.8,3.0,24.3,202.9,15,1,0,0,0,0
2026-01-26 04:45:00,L02,COMP_L02_05,-17.2,25.9,7.9,3.1,22.3,195.5,14,2,0,0,0,0
2026-01-26 05:00:00,L02,COMP_L02_05,-17.0,25.3,8.3,2.8,23.9,205.0,15,1,0,0,0,0
2026-01-26 05:15:00,L02,COMP_L02_05,-17.1,26.4,9.1,3.0,22.4,199.8,13,1,0,0,0,0
2026-01-26 05:30:00,L02,COMP_L02_05,-17.9,27.3,8.7,2.9,21.7,204.4,14,1,1,0,0,0
2026-01-26 05:45:00,L02,COMP_L02_05,-17.1,26.0,8.1,3.2,23.6,210.0,15,1,0,0,0,0
2026-01-26 06:00:00,L02,COMP_L02_05,-17.5,28.8,7.8,2.8,22.5,197.7,15,1,0,0,0,0
2026-01-26 06:15:00,L02,COMP_L02_05,-17.3,24.7,9.7,3.2,23.3,206.8,14,2,1,0,0,0
2026-01-26 06:30:00,L02,COMP_L02_05,-16.3,27.1,8.9,2.7,24.5,205.6,15,2,0,0,0,0
2026-01-26 06:45:00,L02,COMP_L02_05,-16.3,26.3,8.2,3.0,23.7,199.2,13,2,0,0,0,0
2026-01-26 07:00:00,L02,COMP_L02_05,-17.8,26.8,8.3,3.0,22.8,190.9,14,1,0,0,0,0
2026-01-26 07:15:00,L02,COMP_L02_05,-17.9,26.6,8.5,3.1,23.4,202.6,14,1,0,0,0,0
2026-01-26 07:30:00,L02,COMP_L02_05,-16.5,27.6,9.2,3.1,23.0,200.5,14,1,1,0,0,0
2026-01-26 07:45:00,L02,COMP_L02_05,-16.7,25.7,8.8,2.8,23.0,205.8,15,1,0,0,0,0
2026-01-26 08:00:00,L02,COMP_L02_05,-17.2,27.9,8.4,2.9,23.7,202.2,14,1,0,0,0,0
2026-01-26 08:15:00,L02,COMP_L02_05,-17.1,26.8,8.4,2.8,22.4,194.9,14,1,0,0,0,0
2026-01-26 08:30:00,L02,COMP_L02_05,-16.8,27.3,8.6,2.8,22.8,203.9,14,2,0,0,0,0
2026-01-26 08:45:00,L02,COMP_L02_05,-18.0,28.1,7.8,2.9,21.8,202.0,15,2,0,0,0,0
2026-01-26 09:00:00,L02,COMP_L02_05,-17.1,26.7,8.4,3.1,22.7,203.2,15,1,1,0,0,0
2026-01-26 09:15:00,L02,COMP_L02_05,-16.5,26.3,9.3,3.3,23.7,200.7,13,2,0,0,0,0
2026-01-26 09:30:00,L02,COMP_L02_05,-17.5,25.5,8.2,2.7,22.7,198.7,13,2,0,0,0,0
2026-01-26 09:45:00,L02,COMP_L02_05,-16.8,28.5,8.9,3.2,22.3,205.3,13,1,0,0,0,0
2026-01-26 10:00:00,L02,COMP_L02_05,-17.3,25.7,8.1,2.9,22.4,202.4,15,2,0,0,0,0
2026-01-26 10:15:00,L02,COMP_L02_05,-17.3,24.5,9.0,2.7,23.2,204.1,14,1,0,0,0,0
2026-01-26 10:30:00,L02,COMP_L02_05,-17.0,28.3,9.0,3.0,23.0,202.0,15,1,0,0,0,0
2026-01-26 10:45:00,L02,COMP_L02_05,-17.1,26.1,8.5,3.3,23.8,206.5,14,1,1,0,0,0
2026-01-26 11:00:00,L02,COMP_L02_05,-17.5,27.0,8.0,3.1,21.9,205.6,14,1,0,0,0,0
2026-01-26 11:15:00,L02,COMP_L02_05,-17.9,26.6,8.6,3.0,23.0,198.7,15,2,0,0,0,0
2026-01-26 11:30:00,L02,COMP_L02_05,-16.9,26.0,9.1,2.7,23.0,210.2,13,1,0,0,0,0
2026-01-26 11:45:00,L02,COMP_L02_05,-18.2,27.8,8.0,3.3,23.0,202.4,14,1,0,0,0,0
2026-01-26 12:00:00,L02,COMP_L02_05,-17.1,27.3,8.3,2.9,25.2,204.2,13,1,0,0,0,0
2026-01-26 12:15:00,L02,COMP_L02_05,-16.9,28.2,8.4,3.2,23.6,204.0,13,2,0,0,0,0
2026-01-26 12:30:00,L02,COMP_L02_05,-17.7,25.2,8.8,2.9,22.4,195.2,13,1,0,0,0,0
2026-01-26 12:45:00,L02,COMP_L02_05,-17.5,27.4,8.3,2.9,23.6,203.6,14,1,0,0,0,0
2026-01-26 13:00:00,L02,COMP_L02_05,-17.8,22.1,8.1,3.2,24.0,206.6,14,1,0,0,0,0
2026-01-26 13:15:00,L02,COMP_L02_05,-17.2,28.7,8.3,2.9,24.7,203.9,13,2,0,0,0,0
2026-01-26 13:30:00,L02,COMP_L02_05,-17.8,23.2,7.9,3.1,23.9,207.6,13,2,0,0,0,0
2026-01-26 13:45:00,L02,COMP_L02_05,-16.2,26.2,8.8,2.8,24.0,205.4,13,1,0,0,0,0
2026-01-26 14:00:00,L02,COMP_L02_05,-16.5,26.7,8.8,3.0,23.7,203.4,14,1,0,0,0,0
2026-01-26 14:15:00,L02,COMP_L02_05,-17.3,27.0,8.5,3.1,22.9,186.7,15,2,0,0,0,0
2026-01-26 14:30:00,L02,COMP_L02_05,-16.8,29.3,9.2,3.1,24.0,205.2,13,1,0,0,0,0
2026-01-26 14:45:00,L02,COMP_L02_05,-19.0,25.0,9.3,3.0,22.9,203.4,15,2,0,0,0,0
2026-01-26 15:00:00,L02,COMP_L02_05,-17.1,27.1,8.9,2.6,22.2,203.8,13,2,0,0,0,0
2026-01-26 15:15:00,L02,COMP_L02_05,-17.9,26.0,8.9,3.0,22.6,205.0,14,1,0,0,0,0
2026-01-26 15:30:00,L02,COMP_L02_05,-17.2,25.2,9.1,2.8,23.7,205.9,15,2,0,0,0,0
2026-01-26 15:45:00,L02,COMP_L02_05,-17.3,26.7,8.5,2.8,22.3,197.6,15,1,0,0,0,0
2026-01-26 16:00:00,L02,COMP_L02_05,-16.3,25.8,8.6,3.0,23.3,200.4,13,1,0,0,0,0
2026-01-26 16:15:00,L02,COMP_L02_05,-17.7,28.3,9.1,2.9,22.3,201.8,13,1,0,0,0,0
2026-01-26 16:30:00,L02,COMP_L02_05,-17.3,27.7,8.3,3.0,23.2,200.4,14,1,0,0,0,0
2026-01-26 16:45:00,L02,COMP_L02_05,-17.0,26.1,8.4,3.0,23.8,198.1,15,1,0,0,0,0
2026-01-26 17:00:00,L02,COMP_L02_05,-15.9,25.3,8.8,2.8,22.9,211.2,14,1,0,0,0,0
2026-01-26 17:15:00,L02,COMP_L02_05,-15.9,26.6,8.6,2.7,25.1,203.3,14,1,0,0,0,0
2026-01-26 17:30:00,L02,COMP_L02_05,-18.5,25.5,8.9,3.3,24.4,195.2,13,1,0,0,0,0
2026-01-26 17:45:00,L02,COMP_L02_05,-17.6,26.8,8.5,3.1,22.8,207.3,15,2,0,0,0,0
2026-01-26 18:00:00,L02,COMP_L02_05,-17.0,28.8,8.6,3.1,21.5,204.6,15,1,0,0,0,0
2026-01-26 18:15:00,L02,COMP_L02_05,-18.5,26.5,9.1,2.9,23.7,206.7,14,1,0,0,0,0
2026-01-26 18:30:00,L02,COMP_L02_05,-17.8,26.7,7.8,3.0,22.8,204.0,14,2,0,0,0,0
2026-01-26 18:45:00,L02,COMP_L02_05,-16.8,24.8,9.4,3.2,24.0,199.1,14,1,0,0,0,0
2026-01-26 19:00:00,L02,COMP_L02_05,-17.8,27.1,7.9,2.8,23.4,204.9,15,1,0,0,0,0
2026-01-26 19:15:00,L02,COMP_L02_05,-17.6,25.9,8.6,2.7,24.1,203.8,14,2,0,0,0,0
2026-01-26 19:30:00,L02,COMP_L02_05,-17.6,27.1,9.0,2.8,22.9,200.0,13,1,0,0,0,0
2026-01-26 19:45:00,L02,COMP_L02_05,-16.7,26.5,8.7,2.8,22.2,202.4,15,1,0,0,0,0
2026-01-26 20:00:00,L02,COMP_L02_05,-17.5,25.6,7.8,3.3,23.3,198.8,13,1,0,0,0,0
2026-01-26 20:15:00,L02,COMP_L02_05,-16.7,25.7,8.3,3.2,23.2,206.1,15,2,0,0,0,0
2026-01-26 20:30:00,L02,COMP_L02_05,-17.6,29.6,8.5,3.0,24.8,205.3,15,2,0,0,0,0
2026-01-26 20:45:00,L02,COMP_L02_05,-17.8,26.8,8.4,2.6,22.2,198.3,14,1,0,0,0,0
2026-01-26 21:00:00,L02,COMP_L02_05,-16.8,23.9,8.8,2.7,22.3,203.1,13,1,0,0,0,0
2026-01-26 21:15:00,L02,COMP_L02_05,-18.5,27.2,8.1,2.9,22.5,205.2,14,1,0,0,0,0
2026-01-26 21:30:00,L02,COMP_L02_05,-18.7,27.1,9.1,3.2,23.0,195.8,14,2,0,0,0,0
2026-01-26 21:45:00,L02,COMP_L02_05,-16.9,28.5,8.2,2.9,22.5,200.3,13,2,0,0,0,0
2026-01-26 22:00:00,L02,COMP_L02_05,-17.6,25.2,8.3,3.0,23.3,208.6,13,2,0,0,0,0
2026-01-26 22:15:00,L02,COMP_L02_05,-17.2,25.6,7.9,2.9,22.2,207.2,13,1,0,0,0,0
2026-01-26 22:30:00,L02,COMP_L02_05,-17.2,27.7,8.2,3.2,23.6,202.3,14,1,0,0,0,0
2026-01-26 22:45:00,L02,COMP_L02_05,-18.0,28.9,8.7,2.8,23.2,200.0,13,1,0,0,0,0
2026-01-26 23:00:00,L02,COMP_L02_05,-18.1,23.9,8.7,3.1,23.7,203.5,15,2,0,0,0,0
2026-01-26 23:15:00,L02,COMP_L02_05,-17.5,25.0,8.0,2.9,23.6,207.0,15,1,0,0,0,0
2026-01-26 23:30:00,L02,COMP_L02_05,-18.2,27.5,8.8,2.9,23.3,205.6,15,1,0,0,0,0
2026-01-26 23:45:00,L02,COMP_L02_05,-18.2,26.5,9.0,3.0,21.6,204.9,14,2,0,0,0,0
2026-01-27 00:00:00,L02,COMP_L02_05,-17.7,27.8,9.1,3.0,23.1,204.5,15,1,0,0,0,0
2026-01-27 00:15:00,L02,COMP_L02_05,-16.4,26.9,8.2,2.9,22.9,204.1,15,1,0,0,0,0
2026-01-27 00:30:00,L02,COMP_L02_05,-16.7,26.6,8.4,3.0,23.6,202.0,15,1,0,0,0,0
2026-01-27 00:45:00,L02,COMP_L02_05,-17.7,26.1,8.5,2.8,23.3,209.0,14,1,0,0,0,0
2026-01-27 01:00:00,L02,COMP_L02_05,-16.6,29.2,8.9,2.7,21.5,197.6,14,1,0,0,0,0
2026-01-27 01:15:00,L02,COMP_L02_05,-17.7,27.4,8.9,2.5,21.8,200.7,14,1,0,0,0,0
2026-01-27 01:30:00,L02,COMP_L02_05,-16.6,24.9,9.9,3.0,21.5,202.5,14,1,0,0,0,0
2026-01-27 01:45:00,L02,COMP_L02_05,-17.5,27.8,8.5,3.1,21.8,208.5,15,2,0,0,0,0
2026-01-27 02:00:00,L02,COMP_L02_05,-18.8,27.1,8.8,3.2,21.6,203.1,13,1,0,0,0,0
2026-01-27 02:15:00,L02,COMP_L02_05,-16.2,23.7,8.8,3.0,23.2,209.5,13,1,0,0,0,0
2026-01-27 02:30:00,L02,COMP_L02_05,-17.1,28.4,8.3,3.1,22.7,207.8,15,1,0,0,0,0
2026-01-27 02:45:00,L02,COMP_L02_05,-17.7,25.8,8.3,2.9,22.7,196.2,13,1,0,0,0,0
2026-01-27 03:00:00,L02,COMP_L02_05,-17.9,26.8,8.2,2.7,23.8,208.8,14,1,0,0,0,0
2026-01-27 03:15:00,L02,COMP_L02_05,-17.3,29.1,8.9,3.2,24.8,211.5,15,2,0,0,0,0
2026-01-27 03:30:00,L02,COMP_L02_05,-15.2,26.4,8.5,2.9,24.5,202.5,13,1,0,0,0,0
2026-01-27 03:45:00,L02,COMP_L02_05,-17.5,27.1,8.3,3.2,21.1,202.4,14,1,0,0,0,0
2026-01-27 04:00:00,L02,COMP_L02_05,-17.2,26.2,8.5,2.9,24.0,203.7,14,1,0,0,0,0
2026-01-27 04:15:00,L02,COMP_L02_05,-17.1,30.6,8.9,2.9,22.3,203.8,15,1,0,0,0,0
2026-01-27 04:30:00,L02,COMP_L02_05,-17.5,25.5,8.7,3.2,21.9,202.6,13,1,0,0,0,0
2026-01-27 04:45:00,L02,COMP_L02_05,-16.6,25.3,8.5,3.1,25.4,203.4,13,1,0,0,0,0
2026-01-27 05:00:00,L02,COMP_L02_05,-17.6,26.7,8.8,2.8,21.9,203.5,14,1,0,0,0,0
2026-01-27 05:15:00,L02,COMP_L02_05,-17.2,26.1,8.7,3.1,23.2,206.9,14,1,0,0,0,0
2026-01-27 05:30:00,L02,COMP_L02_05,-17.3,26.2,9.3,2.8,24.5,203.3,13,1,0,0,0,0
2026-01-27 05:45:00,L02,COMP_L02_05,-18.1,26.6,8.6,3.1,25.6,203.7,15,1,0,0,0,0
2026-01-27 06:00:00,L02,COMP_L02_05,-16.5,27.2,8.6,2.9,24.4,203.8,13,2,1,0,0,0
2026-01-27 06:15:00,L02,COMP_L02_05,-17.6,26.0,8.8,3.2,22.6,203.2,15,1,0,0,0,0
2026-01-27 06:30:00,L02,COMP_L02_05,-17.1,30.4,9.2,2.8,23.0,200.5,14,2,0,0,0,0
2026-01-27 06:45:00,L02,COMP_L02_05,-16.0,26.3,8.1,3.1,25.1,200.5,15,1,0,0,0,0
2026-01-27 07:00:00,L02,COMP_L02_05,-17.9,27.8,8.5,3.0,21.6,198.5,15,1,0,0,0,0
2026-01-27 07:15:00,L02,COMP_L02_05,-17.9,27.6,8.1,2.9,23.6,198.6,13,1,0,0,0,0
2026-01-27 07:30:00,L02,COMP_L02_05,-17.8,26.4,8.4,3.1,23.5,202.0,14,1,0,0,0,0
2026-01-27 07:45:00,L02,COMP_L02_05,-17.1,25.3,9.1,3.0,23.0,209.5,14,1,0,0,0,0
2026-01-27 08:00:00,L02,COMP_L02_05,-17.7,26.8,8.6,2.9,24.5,199.6,15,1,0,0,0,0
2026-01-27 08:15:00,L02,COMP_L02_05,-17.1,27.6,9.6,3.1,22.2,199.1,14,1,0,0,0,0
2026-01-27 08:30:00,L02,COMP_L02_05,-17.0,23.3,9.0,3.3,24.0,205.7,15,2,0,0,0,0
2026-01-27 08:45:00,L02,COMP_L02_05,-18.1,24.0,8.5,3.2,25.4,202.8,14,1,0,0,0,0
2026-01-27 09:00:00,L02,COMP_L02_05,-17.2,28.2,7.9,2.8,23.1,198.8,14,2,0,0,0,0
2026-01-27 09:15:00,L02,COMP_L02_05,-17.5,26.4,8.6,2.8,22.6,198.7,13,1,0,0,0,0
2026-01-27 09:30:00,L02,COMP_L02_05,-17.2,26.6,8.9,3.0,22.1,207.9,14,1,0,0,0,0
2026-01-27 09:45:00,L02,COMP_L02_05,-16.8,29.0,9.1,3.2,24.2,197.1,13,1,0,0,0,0
2026-01-27 10:00:00,L02,COMP_L02_05,-17.1,28.2,8.8,3.0,22.8,203.9,14,1,0,0,0,0
2026-01-27 10:15:00,L02,COMP_L02_05,-18.3,30.5,8.8,3.0,22.2,201.2,15,2,0,0,0,0
2026-01-27 10:30:00,L02,COMP_L02_05,-18.1,25.8,9.2,2.9,25.2,203.2,15,1,0,0,0,0
2026-01-27 10:45:00,L02,COMP_L02_05,-17.0,25.2,8.3,3.1,23.3,205.7,14,2,0,0,0,0
2026-01-27 11:00:00,L02,COMP_L02_05,-17.7,28.5,8.9,3.0,24.6,205.2,13,1,0,0,0,0
2026-01-27 11:15:00,L02,COMP_L02_05,-16.5,24.4,8.6,3.3,24.7,203.2,14,1,0,0,0,0
2026-01-27 11:30:00,L02,COMP_L02_05,-17.9,26.8,8.0,3.0,23.7,203.2,14,1,0,0,0,0
2026-01-27 11:45:00,L02,COMP_L02_05,-17.9,27.2,8.5,2.9,24.4,206.3,13,2,0,0,0,0
2026-01-27 12:00:00,L02,COMP_L02_05,-15.4,28.6,8.9,3.0,20.9,200.2,15,1,0,0,0,0
2026-01-27 12:15:00,L02,COMP_L02_05,-17.7,27.8,9.1,2.7,23.9,195.4,15,2,0,0,0,0
2026-01-27 12:30:00,L02,COMP_L02_05,-16.6,29.3,7.9,2.9,22.4,205.1,13,1,0,0,0,0
2026-01-27 12:45:00,L02,COMP_L02_05,-17.4,25.5,8.8,2.5,23.8,203.4,13,1,0,0,0,0
2026-01-27 13:00:00,L02,COMP_L02_05,-17.9,26.3,8.3,3.0,23.6,204.7,14,1,0,0,0,0
2026-01-27 13:15:00,L02,COMP_L02_05,-17.4,28.0,7.8,3.3,21.0,197.5,13,2,0,0,0,0
2026-01-27 13:30:00,L02,COMP_L02_05,-18.0,24.3,8.4,2.7,24.2,202.5,14,2,0,0,0,0
2026-01-27 13:45:00,L02,COMP_L02_05,-17.9,26.3,8.5,3.4,22.1,201.9,14,2,0,0,0,0
2026-01-27 14:00:00,L02,COMP_L02_05,-16.9,26.8,8.6,3.1,24.6,205.4,15,1,0,0,0,0
2026-01-27 14:15:00,L02,COMP_L02_05,-17.3,25.7,8.4,2.9,22.1,213.6,15,2,0,0,0,0
2026-01-27 14:30:00,L02,COMP_L02_05,-17.2,26.2,9.1,3.1,22.9,205.4,15,1,1,0,0,0
2026-01-27 14:45:00,L02,COMP_L02_05,-17.2,29.8,8.0,3.3,23.0,200.3,14,1,0,0,0,0
2026-01-27 15:00:00,L02,COMP_L02_05,-17.7,26.8,8.4,3.0,21.3,209.1,15,2,0,0,0,0
2026-01-27 15:15:00,L02,COMP_L02_05,-17.0,26.5,8.7,3.0,23.5,201.7,15,1,0,0,0,0
2026-01-27 15:30:00,L02,COMP_L02_05,-16.8,24.0,8.9,3.2,24.2,197.4,13,1,0,0,0,0
2026-01-27 15:45:00,L02,COMP_L02_05,-17.1,28.0,8.4,2.9,21.9,200.0,15,1,0,0,0,0
2026-01-27 16:00:00,L02,COMP_L02_05,-17.7,28.6,8.6,3.0,23.4,196.3,15,1,0,0,0,0
2026-01-27 16:15:00,L02,COMP_L02_05,-17.5,31.2,8.9,3.2,23.0,205.7,15,1,0,0,0,0
2026-01-27 16:30:00,L02,COMP_L02_05,-17.8,28.2,8.6,2.8,22.7,200.8,15,2,0,0,0,0
2026-01-27 16:45:00,L02,COMP_L02_05,-16.7,24.9,8.7,2.7,23.3,201.8,14,1,0,0,0,0
2026-01-27 17:00:00,L02,COMP_L02_05,-18.0,27.9,8.6,2.8,22.1,206.2,15,1,0,0,0,0
2026-01-27 17:15:00,L02,COMP_L02_05,-17.3,28.9,8.9,3.0,23.5,208.4,15,1,0,0,0,0
2026-01-27 17:30:00,L02,COMP_L02_05,-17.6,26.4,7.9,2.7,22.1,202.8,13,2,0,0,0,0
2026-01-27 17:45:00,L02,COMP_L02_05,-17.9,27.3,9.4,3.1,23.5,195.1,13,1,0,0,0,0
2026-01-27 18:00:00,L02,COMP_L02_05,-17.8,21.8,8.5,3.0,22.7,203.9,15,1,0,0,0,0
2026-01-27 18:15:00,L02,COMP_L02_05,-16.8,28.0,8.3,3.0,23.1,199.0,13,1,0,0,0,0
2026-01-27 18:30:00,L02,COMP_L02_05,-16.7,28.4,8.3,3.0,22.8,199.9,14,2,0,0,0,0
2026-01-27 18:45:00,L02,COMP_L02_05,-17.1,25.6,8.7,2.9,22.4,199.7,15,2,0,0,0,0
2026-01-27 19:00:00,L02,COMP_L02_05,-16.8,27.1,8.9,2.9,22.3,202.2,15,1,0,0,0,0
2026-01-27 19:15:00,L02,COMP_L02_05,-17.2,25.3,8.1,3.0,24.2,200.0,14,1,0,0,0,0
2026-01-27 19:30:00,L02,COMP_L02_05,-17.2,31.5,8.5,3.0,24.6,202.6,15,2,0,0,0,0
2026-01-27 19:45:00,L02,COMP_L02_05,-17.7,25.1,8.6,2.8,20.7,195.8,14,2,0,0,0,0
2026-01-27 20:00:00,L02,COMP_L02_05,-17.1,27.7,9.0,3.0,21.9,198.7,15,2,0,0,0,0
2026-01-27 20:15:00,L02,COMP_L02_05,-18.4,22.9,8.0,3.0,23.0,200.5,14,1,0,0,0,0
2026-01-27 20:30:00,L02,COMP_L02_05,-17.1,24.3,8.7,3.0,24.0,206.1,14,1,0,0,0,0
2026-01-27 20:45:00,L02,COMP_L02_05,-16.6,26.1,8.4,3.2,23.7,197.0,14,2,0,0,0,0
2026-01-27 21:00:00,L02,COMP_L02_05,-17.7,28.6,8.1,2.7,22.3,204.6,15,1,0,0,0,0
2026-01-27 21:15:00,L02,COMP_L02_05,-16.7,26.1,8.9,2.9,22.3,205.1,14,2,0,0,0,0
2026-01-27 21:30:00,L02,COMP_L02_05,-17.6,26.9,8.7,2.9,23.3,212.5,15,1,0,0,0,0
2026-01-27 21:45:00,L02,COMP_L02_05,-16.9,27.3,8.9,2.9,23.6,201.0,14,1,0,0,0,0
2026-01-27 22:00:00,L02,COMP_L02_05,-17.7,29.2,8.5,2.9,24.1,200.5,15,1,0,0,0,0
2026-01-27 22:15:00,L02,COMP_L02_05,-16.6,24.1,8.6,2.6,22.7,202.4,15,2,0,0,0,0
2026-01-27 22:30:00,L02,COMP_L02_05,-17.7,29.2,9.0,3.0,24.3,205.5,13,1,0,0,0,0
2026-01-27 22:45:00,L02,COMP_L02_05,-17.7,26.8,8.6,3.2,23.3,205.1,13,2,0,0,0,0
2026-01-27 23:00:00,L02,COMP_L02_05,-17.4,27.3,8.0,3.2,23.7,200.3,14,1,0,0,0,0
2026-01-27 23:15:00,L02,COMP_L02_05,-16.9,29.6,8.5,2.8,24.1,197.3,13,1,0,0,0,0
2026-01-27 23:30:00,L02,COMP_L02_05,-17.7,30.1,8.8,2.6,22.9,206.5,14,2,0,0,0,0
2026-01-27 23:45:00,L02,COMP_L02_05,-17.8,27.4,8.6,2.8,23.5,204.6,13,2,0,0,0,0
2026-01-28 00:00:00,L02,COMP_L02_05,-18.2,28.9,8.7,3.0,22.6,199.7,15,2,0,0,0,0
2026-01-28 00:15:00,L02,COMP_L02_05,-17.8,28.6,9.0,2.6,21.8,207.3,15,2,0,0,0,0
2026-01-28 00:30:00,L02,COMP_L02_05,-17.6,29.0,8.6,3.1,21.5,199.7,13,1,0,0,0,0
2026-01-28 00:45:00,L02,COMP_L02_05,-16.4,24.4,8.2,3.1,22.3,206.0,13,1,0,0,0,0
2026-01-28 01:00:00,L02,COMP_L02_05,-17.4,29.1,8.9,3.0,23.0,202.1,15,2,0,0,0,0
2026-01-28 01:15:00,L02,COMP_L02_05,-18.3,27.2,8.8,2.8,23.4,201.2,15,2,0,0,0,0
2026-01-28 01:30:00,L02,COMP_L02_05,-17.2,27.2,8.8,2.8,23.5,193.8,14,1,0,0,0,0
2026-01-28 01:45:00,L02,COMP_L02_05,-16.9,28.5,8.0,3.0,23.4,199.6,13,2,0,0,0,0
2026-01-28 02:00:00,L02,COMP_L02_05,-17.0,26.0,8.5,2.6,21.5,199.1,15,2,0,0,0,0
2026-01-28 02:15:00,L02,COMP_L02_05,-17.3,27.0,8.7,2.8,22.9,202.3,15,1,1,0,0,0
2026-01-28 02:30:00,L02,COMP_L02_05,-16.4,27.3,8.5,3.2,24.0,200.7,15,1,0,0,0,0
2026-01-28 02:45:00,L02,COMP_L02_05,-15.9,25.5,8.9,3.0,22.3,204.9,15,2,0,0,0,0
2026-01-28 03:00:00,L02,COMP_L02_05,-17.0,27.4,9.3,3.3,24.8,213.7,13,2,0,0,0,0
2026-01-28 03:15:00,L02,COMP_L02_05,-16.9,29.4,8.7,2.9,24.4,211.4,13,2,0,0,0,0
2026-01-28 03:30:00,L02,COMP_L02_05,-17.1,28.2,9.1,2.6,25.2,200.5,14,1,0,0,0,0
2026-01-28 03:45:00,L02,COMP_L02_05,-17.2,30.1,9.2,3.2,22.1,196.9,14,2,0,0,0,0
2026-01-28 04:00:00,L02,COMP_L02_05,-17.5,26.9,8.9,2.9,23.6,211.2,15,2,0,0,0,0
2026-01-28 04:15:00,L02,COMP_L02_05,-15.7,27.2,8.2,3.1,24.5,208.1,14,1,0,0,0,0
2026-01-28 04:30:00,L02,COMP_L02_05,-17.6,27.7,8.7,2.8,22.7,204.6,13,1,0,0,0,0
2026-01-28 04:45:00,L02,COMP_L02_05,-17.2,24.8,8.8,3.1,23.9,202.7,15,1,0,0,0,0
2026-01-28 05:00:00,L02,COMP_L02_05,-18.3,28.9,8.9,2.9,22.5,196.3,15,1,0,0,0,0
2026-01-28 05:15:00,L02,COMP_L02_05,-16.6,23.7,8.4,3.1,24.5,195.9,14,1,0,0,0,0
2026-01-28 05:30:00,L02,COMP_L02_05,-17.0,28.7,9.0,2.6,21.8,206.0,15,1,0,0,0,0
2026-01-28 05:45:00,L02,COMP_L02_05,-17.1,26.1,8.4,3.2,22.6,197.4,14,1,0,0,0,0
2026-01-28 06:00:00,L02,COMP_L02_05,-17.5,24.9,8.4,2.9,20.6,211.6,15,1,0,0,0,0
2026-01-28 06:15:00,L02,COMP_L02_05,-17.1,26.5,8.2,2.7,23.2,205.6,13,1,0,0,0,0
2026-01-28 06:30:00,L02,COMP_L02_05,-18.0,28.2,8.7,2.9,23.9,197.5,13,2,0,0,0,0
2026-01-28 06:45:00,L02,COMP_L02_05,-17.3,24.7,8.9,3.0,23.8,199.9,14,1,0,0,0,0
2026-01-28 07:00:00,L02,COMP_L02_05,-18.0,25.8,8.0,2.9,22.6,201.2,13,2,0,0,0,0
